part_id,country,part_age_group,part_adult_child,part_ethnicity,part_ses,day_week,large_n,add_u18_work,add_18_64_work,add_65_work,add_u18_school,add_18_64_school,add_65_school,add_u18_other,add_18_64_other,add_65_other
45353,UK,5-9,Child,White,Under 17,weekday,3,0,0,0,0,0,0,1,2,0
45364,UK,5-9,Child,White,Under 17,weekend,105,0,0,0,0,0,0,20,70,15
45375,UK,10-14,Child,Black,Under 17,weekend,6,0,0,0,0,0,0,3,3,0
45386,UK,15-19,Child,White,Under 17,weekend,2,0,0,0,0,0,0,0,2,0
45397,UK,15-19,Child,White,Under 17,weekend,4,0,0,0,0,0,0,1,3,0
45408,UK,5-9,Child,White,Under 17,weekend,5,0,0,0,0,0,0,1,2,2
45419,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45430,UK,10-14,Child,Asian,Under 17,weekend,6,0,0,0,0,0,0,3,2,1
45441,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45452,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45463,UK,5-9,Child,White,Under 17,weekend,1,0,0,0,0,0,0,1,0,0
45474,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45485,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45496,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45507,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45518,UK,5-9,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45526,UK,10-14,Child,Black,Under 17,weekday,3,0,0,0,0,0,0,2,1,0
45527,UK,0-4,Child,Black,Under 17,weekend,6,0,0,0,0,0,0,0,6,0
45528,UK,15-19,Child,Asian,Student,weekday,0,0,0,0,0,0,0,0,0,0
45529,UK,5-9,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45530,UK,15-19,Child,Mixed,Under 17,weekday,13,0,0,0,0,0,0,7,3,3
45531,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45532,UK,10-14,Child,White,Under 17,weekday,4,0,0,0,0,0,0,2,2,0
45533,UK,15-19,Child,Asian,Student,weekday,0,0,0,0,0,0,0,0,0,0
45534,UK,15-19,Child,White,Under 17,weekend,2,0,0,0,0,0,0,0,1,1
45535,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45536,UK,15-19,Child,White,Student,weekend,2,0,0,0,0,0,0,1,1,0
45537,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45538,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45539,UK,15-19,Child,White,Under 17,weekday,12,0,0,0,0,0,0,10,2,0
45540,UK,5-9,Child,White,Under 17,weekday,3,0,0,0,0,0,0,0,3,0
45541,UK,5-9,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45542,UK,15-19,Child,White,Under 17,weekend,2,0,0,0,0,0,0,1,1,0
45543,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45544,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45545,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45546,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45547,UK,15-19,Child,White,Student,weekend,15,0,0,0,0,0,0,15,0,0
45548,UK,5-9,Child,White,Under 17,weekend,36,0,0,0,0,0,0,6,20,10
45549,UK,15-19,Child,White,Under 17,weekend,13,0,0,0,0,0,0,2,5,6
45550,UK,15-19,Child,White,Student,weekday,24,0,0,0,0,0,0,20,4,0
45551,UK,5-9,Child,Black,Under 17,weekday,11,0,0,0,0,0,0,4,6,1
45552,UK,15-19,Child,White,Student,weekday,24,0,0,0,0,0,0,0,24,0
45553,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45554,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45555,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45556,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45557,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45558,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45559,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45560,UK,15-19,Child,Black,Under 17,weekend,30,0,0,0,0,0,0,30,0,0
45561,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45562,UK,0-4,Child,White,Under 17,weekend,15,0,0,0,0,0,0,10,3,2
45563,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45564,UK,10-14,Child,Mixed,Under 17,weekend,6,0,0,0,0,0,0,4,2,0
45565,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45566,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45567,UK,15-19,Child,White,Under 17,weekday,5,0,0,0,0,0,0,3,2,0
45568,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45569,UK,10-14,Child,White,Under 17,weekend,5,0,0,0,0,0,0,0,5,0
45570,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45571,UK,15-19,Child,White,Under 17,weekend,3,0,0,0,0,0,0,1,1,1
45572,UK,10-14,Child,Asian,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45573,UK,10-14,Child,White,Under 17,weekend,5,0,0,0,0,0,0,1,4,0
45574,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45575,UK,0-4,Child,Asian,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45576,UK,0-4,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45577,UK,15-19,Child,White,Under 17,weekend,2,0,0,0,0,0,0,0,2,0
45578,UK,0-4,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45579,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45580,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45581,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45582,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45583,UK,10-14,Child,Black,Under 17,weekend,4,0,0,0,0,0,0,2,2,0
45584,UK,0-4,Child,White,Under 17,weekend,25,0,0,0,0,0,0,10,10,5
45585,UK,0-4,Child,White,Under 17,weekday,2,0,0,0,0,0,0,0,2,0
45586,UK,10-14,Child,White,Under 17,weekend,1,0,0,0,0,0,0,1,0,0
45587,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45588,UK,10-14,Child,White,Under 17,weekend,4,0,0,0,0,0,0,1,2,1
45589,UK,10-14,Child,White,Under 17,weekend,6,0,0,0,0,0,0,1,5,0
45590,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45591,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45592,UK,5-9,Child,Black,Under 17,weekend,6,0,0,0,0,0,0,2,4,0
45593,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45594,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45595,UK,10-14,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45596,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45597,UK,5-9,Child,White,Under 17,weekday,5,0,0,0,0,0,0,1,4,0
45598,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45599,UK,15-19,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45600,UK,15-19,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45601,UK,15-19,Child,White,Under 17,weekend,5,0,0,0,0,0,0,0,5,0
45602,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45603,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45604,UK,10-14,Child,White,Under 17,weekend,5,0,0,0,0,0,0,5,0,0
45605,UK,10-14,Child,White,Under 17,weekend,58,0,0,0,0,0,0,3,5,50
45606,UK,10-14,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45607,UK,0-4,Child,Asian,Under 17,weekday,3,0,0,0,0,0,0,1,2,0
45608,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45609,UK,10-14,Child,Asian,Under 17,weekend,7,0,0,0,0,0,0,2,5,0
45610,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45611,UK,5-9,Child,White,Under 17,weekend,3,0,0,0,0,0,0,1,1,1
45612,UK,10-14,Child,Other,Under 17,weekday,3,0,0,0,0,0,0,1,2,0
45613,UK,0-4,Child,White,Under 17,weekend,5,0,0,0,0,0,0,3,2,0
45614,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45615,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45616,UK,10-14,Child,Asian,Under 17,weekend,1,0,0,0,0,0,0,1,0,0
45617,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45618,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45619,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45620,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45621,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45622,UK,15-19,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45623,UK,15-19,Child,White,Under 17,weekend,7,0,0,0,0,0,0,2,4,1
45624,UK,15-19,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45625,UK,5-9,Child,Black,Under 17,weekend,13,0,0,0,0,0,0,8,2,3
45626,UK,15-19,Child,Black,Student,weekday,0,0,0,0,0,0,0,0,0,0
45627,UK,15-19,Child,Black,Student,weekend,0,0,0,0,0,0,0,0,0,0
45628,UK,0-4,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45629,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45630,UK,5-9,Child,White,Under 17,weekday,50,0,0,0,30,5,0,15,0,0
45631,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45632,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45633,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45634,UK,15-19,Child,White,Under 17,weekend,15,0,0,0,0,0,0,10,5,0
45635,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45636,UK,10-14,Child,Asian,Under 17,weekend,13,0,0,0,0,0,0,5,8,0
45637,UK,5-9,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45638,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45639,UK,10-14,Child,White,Under 17,weekday,102,0,0,0,0,0,0,100,2,0
45640,UK,0-4,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45641,UK,10-14,Child,White,Under 17,weekday,79,0,0,0,0,0,0,70,9,0
45642,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45643,UK,15-19,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45644,UK,10-14,Child,Mixed,Under 17,weekday,6,0,0,0,0,0,0,3,2,1
45645,UK,5-9,Child,White,Under 17,weekend,14,0,0,0,0,0,0,6,6,2
45646,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45647,UK,0-4,Child,Black,Under 17,weekend,15,0,0,0,0,0,0,5,7,3
45648,UK,5-9,Child,White,Under 17,weekend,6,0,0,0,0,0,0,1,3,2
45649,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45650,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45651,UK,0-4,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45652,UK,15-19,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45653,UK,5-9,Child,White,Under 17,weekend,2,0,0,0,0,0,0,0,2,0
45654,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45655,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45656,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45657,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45658,UK,15-19,Child,White,Under 17,weekend,1,0,0,0,0,0,0,1,0,0
45659,UK,5-9,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45660,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45661,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45662,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45663,UK,15-19,Child,White,Under 17,weekend,20,0,0,0,0,0,0,0,20,0
45664,UK,0-4,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45665,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45666,UK,10-14,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45667,UK,10-14,Child,Asian,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45668,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45669,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45670,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45671,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45672,UK,10-14,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45673,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45674,UK,5-9,Child,Mixed,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45675,UK,10-14,Child,White,Under 17,weekend,20,0,0,0,0,0,0,5,10,5
45676,UK,10-14,Child,White,Under 17,weekday,3,0,0,0,0,0,0,3,0,0
45677,UK,5-9,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45678,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45679,UK,10-14,Child,White,Under 17,weekend,3,0,0,0,0,0,0,2,1,0
45680,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45681,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45682,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45683,UK,5-9,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45684,UK,5-9,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45685,UK,0-4,Child,Black,Under 17,weekend,50,0,0,0,20,5,0,20,5,0
45686,UK,10-14,Child,White,Under 17,weekend,4,0,0,0,0,0,0,2,2,0
45687,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45688,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45689,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45690,UK,10-14,Child,Mixed,Under 17,weekend,10,0,0,0,0,0,0,0,10,0
45691,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45692,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45693,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45694,UK,15-19,Child,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
45695,UK,10-14,Child,White,Under 17,weekday,2,0,0,0,0,0,0,1,1,0
45696,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45697,UK,0-4,Child,White,Under 17,weekend,6,0,0,0,0,0,0,3,3,0
45698,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45699,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45700,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45701,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45702,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45703,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45704,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45705,UK,5-9,Child,Black,Under 17,weekday,3,0,0,0,0,0,0,2,1,0
45706,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45707,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45708,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45709,UK,15-19,Child,Other,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45710,UK,10-14,Child,White,Under 17,weekend,4,0,0,0,0,0,0,2,2,0
45711,UK,10-14,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45712,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45713,UK,10-14,Child,White,Under 17,weekend,5,0,0,0,0,0,0,1,4,0
45714,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45715,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45716,UK,0-4,Child,Asian,Under 17,weekend,16,0,0,0,0,0,0,8,6,2
45717,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45718,UK,0-4,Child,White,Under 17,weekend,12,0,0,0,0,0,0,4,4,4
45719,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45720,UK,5-9,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45721,UK,5-9,Child,Mixed,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45722,UK,0-4,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45723,UK,15-19,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45724,UK,15-19,Child,White,Under 17,weekend,5,0,0,0,0,0,0,1,2,2
45725,UK,10-14,Child,Mixed,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45726,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45727,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45728,UK,10-14,Child,White,Under 17,weekend,2,0,0,0,0,0,0,0,2,0
45729,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45730,UK,0-4,Child,White,Under 17,weekend,10,0,0,0,0,0,0,0,10,0
45731,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45732,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45733,UK,5-9,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45734,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45735,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45736,UK,10-14,Child,Asian,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45737,UK,0-4,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45738,UK,15-19,Child,Mixed,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45739,UK,10-14,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45740,UK,10-14,Child,White,Under 17,weekend,1,0,0,0,0,0,0,1,0,0
45741,UK,10-14,Child,Asian,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45742,UK,5-9,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45743,UK,15-19,Child,White,Under 17,weekend,200,0,0,0,0,0,0,0,100,100
45744,UK,5-9,Child,Mixed,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45745,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45746,UK,10-14,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45747,UK,0-4,Child,White,Under 17,weekend,5,0,0,0,0,0,0,3,2,0
45748,UK,15-19,Child,White,Under 17,weekend,2,0,0,0,0,0,0,1,1,0
45749,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45750,UK,15-19,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45751,UK,0-4,Child,Asian,Under 17,weekend,7,0,0,0,0,0,0,0,7,0
45752,UK,15-19,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45753,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45754,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45755,UK,5-9,Child,Black,Under 17,weekend,5,0,0,0,0,0,0,2,3,0
45756,UK,5-9,Child,Black,Under 17,weekend,1,0,0,0,0,0,0,0,1,0
45757,UK,5-9,Child,Asian,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45758,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45759,UK,0-4,Child,Black,Under 17,weekend,27,0,0,0,0,0,0,2,25,0
45760,UK,0-4,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45761,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45762,UK,0-4,Child,White,Under 17,weekend,5,0,0,0,0,0,0,0,4,1
45763,UK,0-4,Child,White,Under 17,weekday,9,0,0,0,0,0,0,1,8,0
45764,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45765,UK,10-14,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45766,UK,15-19,Child,Black,Student,weekend,0,0,0,0,0,0,0,0,0,0
45767,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45768,UK,10-14,Child,Asian,Under 17,weekend,2,0,0,0,0,0,0,1,1,0
45769,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45770,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45771,UK,10-14,Child,White,Under 17,weekday,82,0,0,0,50,20,2,0,10,0
45772,UK,5-9,Child,White,Under 17,weekday,4,0,0,0,0,0,0,3,1,0
45773,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45774,UK,10-14,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45775,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45776,UK,5-9,Child,Black,Under 17,weekend,4,0,0,0,0,0,0,2,2,0
45777,UK,15-19,Child,White,Under 17,weekday,2,0,0,0,0,0,0,0,2,0
45778,UK,5-9,Child,Asian,Under 17,weekend,5,0,0,0,0,0,0,3,2,0
45779,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45780,UK,15-19,Child,Asian,Under 17,weekend,4,0,0,0,0,0,0,0,3,1
45781,UK,5-9,Child,White,Under 17,weekday,9,0,0,0,0,0,0,7,2,0
45782,UK,10-14,Child,White,Under 17,weekend,6,0,0,0,0,0,0,1,5,0
45783,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45784,UK,5-9,Child,White,Under 17,weekday,13,0,0,0,0,0,0,7,4,2
45785,UK,15-19,Child,White,Under 17,weekend,26,0,0,0,0,0,0,0,6,20
45786,UK,15-19,Child,White,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45787,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45788,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45789,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45790,UK,0-4,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45791,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45792,UK,15-19,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45793,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45794,UK,10-14,Child,White,Under 17,weekend,12,0,0,0,0,0,0,5,6,1
45795,UK,15-19,Child,Black,Student,weekday,58,0,0,0,0,0,0,54,4,0
45796,UK,15-19,Child,White,Under 17,weekday,4,0,0,0,0,0,0,1,3,0
45797,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45798,UK,5-9,Child,Mixed,Under 17,weekend,6,0,0,0,0,0,0,3,2,1
45799,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45800,UK,10-14,Child,White,Under 17,weekend,3,0,0,0,0,0,0,1,2,0
45801,UK,0-4,Child,Black,Under 17,weekday,21,0,0,0,20,0,1,0,0,0
45802,UK,5-9,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45803,UK,0-4,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45804,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45805,UK,15-19,Child,White,Student,weekend,32,0,0,0,0,0,0,5,25,2
45806,UK,5-9,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45807,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45808,UK,5-9,Child,Black,Under 17,weekday,9,0,0,0,0,0,0,2,7,0
45809,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45810,UK,5-9,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45811,UK,5-9,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45812,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45813,UK,10-14,Child,Mixed,Under 17,weekend,7,0,0,0,0,0,0,6,1,0
45814,UK,10-14,Child,Black,Under 17,weekday,0,0,0,0,0,0,0,0,0,0
45815,UK,15-19,Child,White,Student,weekday,12,0,0,0,0,0,0,3,7,2
45816,UK,5-9,Child,Asian,Under 17,weekday,3,0,0,0,0,0,0,1,2,0
45817,UK,10-14,Child,Black,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45818,UK,10-14,Child,White,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45819,UK,15-19,Child,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
45820,UK,10-14,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45821,UK,15-19,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
45822,UK,10-14,Child,Asian,Under 17,weekend,0,0,0,0,0,0,0,0,0,0
